Type	LocationID	State	StateName	County	CountyState	City	FacilityName
AIRPORT	LIH	HI	HAWAII	KAUAI	HI	LIHUE	LIHUE
AIRPORT	HDH	HI	HAWAII	HONOLULU	HI	MOKULEIA	DILLINGHAM AIRFIELD
AIRPORT	HI23	HI	HAWAII	HAWAII	HI	MOUNTAIN VIEW	MOUNTAIN VIEW AIRSTRIP
AIRPORT	HI25	HI	HAWAII	HAWAII	HI	NAALEHU	KAALAIKI AIRSTRIP
AIRPORT	HI27	HI	HAWAII	HAWAII	HI	PAAUILO	UPPER PAAUILO AIRSTRIP
AIRPORT	HI28	HI	HAWAII	HAWAII	HI	PAHALA	PAHALA AIRSTRIP
HELIPORT	02HI	HI	HAWAII	HONOLULU	HI	PEARL HARBOR	K3 HELIPAD
AIRPORT	HI33	HI	HAWAII	KAUAI	HI	PUHI	HAIKU AIRSTRIP
AIRPORT	HI46	HI	HAWAII	KAUAI	HI	PUHI	HI 23 AIRSTRIP
AIRPORT	HFS	HI	HAWAII	HAWAII	HI	TERN ISLAND	FRENCH FRIGATE SHOALS
HELIPORT	HI52	HI	HAWAII	HAWAII	HI	VOLCANO VILLAGE	RAINSHED
AIRPORT	HHI	HI	HAWAII	HONOLULU	HI	WAHIAWA	WHEELER AAF
HELIPORT	HI07	HI	HAWAII	HAWAII	HI	WAIKOLOA VILLAGE	WAIKOLOA
HELIPORT	22HI	HI	HAWAII	MAUI	HI	WAILUKU	MAUI MEMORIAL MEDICAL
AIRPORT	4C7	IA	IOWA	HARDIN	IA	ACKLEY	ACKLEY MUNI
AIRPORT	IA43	IA	IOWA	GUTHRIE	IA	ADAIR	STAGECOACH
AIRPORT	4C8	IA	IOWA	MONROE	IA	ALBIA	ALBIA MUNI
HELIPORT	IA22	IA	IOWA	MONROE	IA	ALBIA	MONROE COUNTY HOSPITAL
AIRPORT	AXA	IA	IOWA	KOSSUTH	IA	ALGONA	ALGONA MUNI
AIRPORT	K98	IA	IOWA	BUTLER	IA	ALLISON	ALLISON MUNI
AIRPORT	C11	IA	IOWA	IOWA	IA	AMANA	AMANA
AIRPORT	AMW	IA	IOWA	STORY	IA	AMES	AMES MUNI
HELIPORT	IA52	IA	IOWA	JONES	IA	ANAMOSA	JONES RGNL MEDICAL CENTER
AIRPORT	Y43	IA	IOWA	CASS	IA	ANITA	ANITA MUNI-KEVIN BURKE MEMORIAL FIELD
AIRPORT	IKV	IA	IOWA	POLK	IA	ANKENY	ANKENY RGNL
AIRPORT	46IA	IA	IOWA	POLK	IA	ANKENY	TODD FIELD
AIRPORT	AIO	IA	IOWA	CASS	IA	ATLANTIC	ATLANTIC MUNI
HELIPORT	IA67	IA	IOWA	CASS	IA	ATLANTIC	CASS COUNTY MEMORIAL HOSPITAL
AIRPORT	ADU	IA	IOWA	AUDUBON	IA	AUDUBON	AUDUBON COUNTY
HELIPORT	0IA2	IA	IOWA	AUDUBON	IA	AUDUBON	AUDUBON COUNTY MEMORIAL HOSPITAL
AIRPORT	Y46	IA	IOWA	TAYLOR	IA	BEDFORD	BEDFORD MUNI
AIRPORT	TZT	IA	IOWA	BENTON	IA	BELLE PLAINE	BELLE PLAINE MUNI
AIRPORT	15IA	IA	IOWA	JACKSON	IA	BELLVUE	STELLA
AIRPORT	Y48	IA	IOWA	WRIGHT	IA	BELMOND	BELMOND MUNI
AIRPORT	IA21	IA	IOWA	BOONE	IA	BERKLEY	KNIGHT FIELD
AIRPORT	IA27	IA	IOWA	WAPELLO	IA	BLAKESBURG	ANTIQUE AIRFIELD
AIRPORT	4K6	IA	IOWA	DAVIS	IA	BLOOMFIELD	BLOOMFIELD MUNI
HELIPORT	63IA	IA	IOWA	DAVIS	IA	BLOOMFIELD	DAVIS COUNTY HOSPITAL
HELIPORT	02IA	IA	IOWA	BOONE	IA	BOONE	BOONE COUNTY HOSPITAL
AIRPORT	BNW	IA	IOWA	BOONE	IA	BOONE	BOONE MUNI
AIRPORT	09IA	IA	IOWA	POWESHIEK	IA	BROOKLYN	SKYDIVE IOWA
AIRPORT	IA70	IA	IOWA	WINNEBAGO	IA	BUFFALO CENTER	FRIESENBORG & LARSON
AIRPORT	58IA	IA	IOWA	DES MOINES	IA	BURLINGTON	DIEWOLD
AIRPORT	BRL	IA	IOWA	DES MOINES	IA	BURLINGTON	SOUTHEAST IOWA RGNL
AIRPORT	CIN	IA	IOWA	CARROLL	IA	CARROLL	ARTHUR N NEU
HELIPORT	0IA1	IA	IOWA	CARROLL	IA	CARROLL	ST ANTHONY RGNL HOSPITAL
AIRPORT	97IA	IA	IOWA	POTTAWATTAMIE	IA	CARSON	VOLKENS FIELD
AIRPORT	24IA	IA	IOWA	BLACK HAWK	IA	CEDAR FALLS	ISLEY FIELD
AIRPORT	4IA7	IA	IOWA	BLACK HAWK	IA	CEDAR FALLS	WITCOMBE FIELD
HELIPORT	IA72	IA	IOWA	LINN	IA	CEDAR RAPIDS	MERCY HOSPITAL
HELIPORT	IA73	IA	IOWA	LINN	IA	CEDAR RAPIDS	ST LUKES HOSPITAL EMERGENCY
AIRPORT	CID	IA	IOWA	LINN	IA	CEDAR RAPIDS	THE EASTERN IOWA
AIRPORT	0IA8	IA	IOWA	LINN	IA	CENTER POINT	HANNEN
AIRPORT	TVK	IA	IOWA	APPANOOSE	IA	CENTERVILLE	CENTERVILLE MUNI
HELIPORT	IA25	IA	IOWA	APPANOOSE	IA	CENTERVILLE	MERCY MEDICAL CENTER - CENTERVILLE
AIRPORT	CNC	IA	IOWA	LUCAS	IA	CHARITON	CHARITON MUNI
HELIPORT	IA19	IA	IOWA	LUCAS	IA	CHARITON	LUCAS COUNTY HEALTH CENTER
HELIPORT	4IA3	IA	IOWA	FLOYD	IA	CHARLES CITY	FLOYD COUNTY MEMORIAL HOSPITAL
AIRPORT	CCY	IA	IOWA	FLOYD	IA	CHARLES CITY	NORTHEAST IOWA RGNL
AIRPORT	CKP	IA	IOWA	CHEROKEE	IA	CHEROKEE	CHEROKEE COUNTY RGNL
HELIPORT	IA13	IA	IOWA	CHEROKEE	IA	CHEROKEE	CHEROKEE REGIONAL MEDICAL CENTER
AIRPORT	ICL	IA	IOWA	PAGE	IA	CLARINDA	SCHENCK FIELD
AIRPORT	IA05	IA	IOWA	PAGE	IA	CLARINDA	YAW-HOO FLD
AIRPORT	CAV	IA	IOWA	WRIGHT	IA	CLARION	CLARION MUNI
HELIPORT	4IA5	IA	IOWA	WRIGHT	IA	CLARION	IOWA SPECIALITY HOSPITAL
AIRPORT	CWI	IA	IOWA	CLINTON	IA	CLINTON	CLINTON MUNI
HELIPORT	7IA5	IA	IOWA	CLINTON	IA	CLINTON	MERCY MEDICAL CENTER - CLINTON
AIRPORT	16IA	IA	IOWA	CARROLL	IA	COON RAPIDS	STANGL
AIRPORT	CRZ	IA	IOWA	ADAMS	IA	CORNING	CORNING MUNI
AIRPORT	IA18	IA	IOWA	KOSSUTH	IA	CORWITH	BESCH
AIRPORT	0E9	IA	IOWA	WAYNE	IA	CORYDON	CORYDON
HELIPORT	IA46	IA	IOWA	WAYNE	IA	CORYDON	WAYNE COUNTY HOSPITAL
AIRPORT	6IA6	IA	IOWA	WAYNE	IA	CORYDON	WELLS FIELD
AIRPORT	CBF	IA	IOWA	POTTAWATTAMIE	IA	COUNCIL BLUFFS	COUNCIL BLUFFS MUNI
HELIPORT	6IA2	IA	IOWA	POTTAWATTAMIE	IA	COUNCIL BLUFFS	JENNIE EDMUNDSON HOSPITAL
AIRPORT	IA35	IA	IOWA	POTTAWATTAMIE	IA	COUNCIL BLUFFS	RUCKL
AIRPORT	IA32	IA	IOWA	POTTAWATTAMIE	IA	CRESCENT	KELLEY
AIRPORT	CJJ	IA	IOWA	HOWARD	IA	CRESCO	ELLEN CHURCH FIELD
AIRPORT	CSQ	IA	IOWA	UNION	IA	CRESTON	CRESTON MUNI
HELIPORT	4IA0	IA	IOWA	UNION	IA	CRESTON	GREATER COMMUNITY HOSPITAL
ULTRALIGHT	1IA4	IA	IOWA	UNION	IA	CRESTON	WALLACE FIELD
AIRPORT	2IA9	IA	IOWA	HANCOCK	IA	CRYSTAL LAKE	SOUTH 80 FIELD
AIRPORT	20IA	IA	IOWA	DALLAS	IA	CUMMING	HOBBES FIELD
AIRPORT	39IA	IA	IOWA	DALLAS	IA	DALLAS CENTER	HUSBAND FIELD
AIRPORT	DVN	IA	IOWA	SCOTT	IA	DAVENPORT	DAVENPORT MUNI
HELIPORT	2IA0	IA	IOWA	SCOTT	IA	DAVENPORT	GENESIS MEDICAL CENTER EAST CAMPUS
HELIPORT	IA81	IA	IOWA	SCOTT	IA	DAVENPORT	GENESIS MEDICAL CENTER WEST CAMPUS
AIRPORT	DEH	IA	IOWA	WINNESHIEK	IA	DECORAH	DECORAH MUNI
HELIPORT	IA04	IA	IOWA	WINNESHIEK	IA	DECORAH	WINNESHIEK  MEDICAL CENTER
AIRPORT	DNS	IA	IOWA	CRAWFORD	IA	DENISON	DENISON MUNI
HELIPORT	6IA4	IA	IOWA	POLK	IA	DES MOINES	BROADLAWNS MEDICAL CENTER
AIRPORT	DSM	IA	IOWA	POLK	IA	DES MOINES	DES MOINES INTL
HELIPORT	IA98	IA	IOWA	POLK	IA	DES MOINES	IOWA LUTHERAN HOSPITAL LIFE FLIGHT
HELIPORT	IA64	IA	IOWA	POLK	IA	DES MOINES	IOWA METHODIST MEDICAL CENTER
HELIPORT	IA82	IA	IOWA	POLK	IA	DES MOINES	MERCY HOSPITAL MEDICAL CENTER PRIVATE
AIRPORT	Y76	IA	IOWA	POLK	IA	DES MOINES	MORNINGSTAR FIELD
HELIPORT	1IA2	IA	IOWA	ALLAMAKEE	IA	DORCHESTER	CAMP TAHIGWA LANDING SITE
AIRPORT	IA54	IA	IOWA	ADAIR	IA	DUBUQUE	ANDERSON
AIRPORT	DBQ	IA	IOWA	DUBUQUE	IA	DUBUQUE	DUBUQUE RGNL
HELIPORT	2IA1	IA	IOWA	DUBUQUE	IA	DUBUQUE	FINLEY HOSPITAL
HELIPORT	IA10	IA	IOWA	DUBUQUE	IA	DUBUQUE	MERCYONE DUBUQUE MEDICAL CENTER
AIRPORT	IA8	IA	IOWA	DELAWARE	IA	DYERSVILLE	DYERSVILLE AREA
AIRPORT	EAG	IA	IOWA	WRIGHT	IA	EAGLE GROVE	EAGLE GROVE MUNI
AIRPORT	99IA	IA	IOWA	MAHASKA	IA	EDDYVILLE	COURTNEY'S LANDING
AIRPORT	27P	IA	IOWA	HARDIN	IA	ELDORA	ELDORA
AIRPORT	I27	IA	IOWA	CLAYTON	IA	ELKADER	ELKADER
HELIPORT	2IA2	IA	IOWA	CLAYTON	IA	ELKADER	MERCYONE ELKADER MEDICAL CENTER
AIRPORT	03IA	IA	IOWA	MONTGOMERY	IA	ELLIOTT	FLATLANDER
AIRPORT	EGQ	IA	IOWA	PALO ALTO	IA	EMMETSBURG	EMMETSBURG MUNI
HELIPORT	IA79	IA	IOWA	PALO ALTO	IA	EMMETSBURG	PALO ALTO COUNTY HOSPITAL
AIRPORT	EST	IA	IOWA	EMMET	IA	ESTHERVILLE	ESTHERVILLE MUNI
AIRPORT	FFL	IA	IOWA	JEFFERSON	IA	FAIRFIELD	FAIRFIELD MUNI
HELIPORT	7IA6	IA	IOWA	JEFFERSON	IA	FAIRFIELD	JEFFERSON COUNTY HEALTH CENTER
AIRPORT	IA56	IA	IOWA	POLK	IA	FARRAR	FARRAR
AIRPORT	FXY	IA	IOWA	HANCOCK	IA	FOREST CITY	FOREST CITY MUNI
AIRPORT	FOD	IA	IOWA	WEBSTER	IA	FORT DODGE	FORT DODGE RGNL
HELIPORT	IA74	IA	IOWA	WEBSTER	IA	FORT DODGE	TRINITY RGNL MEDICAL CENTER
AIRPORT	FSW	IA	IOWA	LEE	IA	FORT MADISON	FORT MADISON MUNI
HELIPORT	75IA	IA	IOWA	ADAIR	IA	GREENFIELD	ADAIR COUNTY MEMORIAL HOSPITAL
AIRPORT	GFZ	IA	IOWA	ADAIR	IA	GREENFIELD	GREENFIELD MUNI
AIRPORT	GGI	IA	IOWA	POWESHIEK	IA	GRINNELL	GRINNELL RGNL
HELIPORT	IA09	IA	IOWA	POWESHIEK	IA	GRINNELL	GRINNELL RGNL MEDICAL CENTER
AIRPORT	6K7	IA	IOWA	GRUNDY	IA	GRUNDY CENTER	GRUNDY CENTER MUNI
HELIPORT	IA28	IA	IOWA	ADAIR	IA	GRUNDY CENTER	GRUNDY CO. MEMORIAL HOSPITAL
AIRPORT	GCT	IA	IOWA	GUTHRIE	IA	GUTHRIE CENTER	GUTHRIE COUNTY RGNL
AIRPORT	IA23	IA	IOWA	CLAYTON	IA	GUTTENBERG	GAA PRIVATE
HELIPORT	IA60	IA	IOWA	CLAYTON	IA	GUTTENBERG	GUTTENBERG MUNI HOSP
HELIPORT	2IA5	IA	IOWA	FREMONT	IA	HAMBURG	GRAPE COMMUNITY HOSPITAL
AIRPORT	IA31	IA	IOWA	FRANKLIN	IA	HAMPTON	BEEDS LAKE
AIRPORT	HPT	IA	IOWA	FRANKLIN	IA	HAMPTON	HAMPTON MUNI
AIRPORT	HNR	IA	IOWA	SHELBY	IA	HARLAN	HARLAN MUNI
HELIPORT	IA55	IA	IOWA	SHELBY	IA	HARLAN	MYRTUE MEMORIAL HOSPITAL
AIRPORT	11IA	IA	IOWA	BLACK HAWK	IA	HUDSON	KOCH FIELD
AIRPORT	IA42	IA	IOWA	BLACK HAWK	IA	HUDSON	RITEL COPTER AIRSTRIP
HELIPORT	IA90	IA	IOWA	HUMBOLDT	IA	HUMBOLDT	HUMBOLDT COUNTY MEMORIAL HOSPITAL
AIRPORT	0K7	IA	IOWA	HUMBOLDT	IA	HUMBOLDT	HUMBOLDT MUNI
AIRPORT	5IA3	IA	IOWA	WAYNE	IA	HUMESTON	WATKINS PRIVATE
HELIPORT	IA37	IA	IOWA	IDA	IA	IDA GROVE	HORN MEMORIAL HOSPITAL
AIRPORT	IDG	IA	IOWA	IDA	IA	IDA GROVE	IDA GROVE MUNI
AIRPORT	IIB	IA	IOWA	BUCHANAN	IA	INDEPENDENCE	JAMES H CONNELL FLD AT INDEPENDENCE MUNI
AIRPORT	IA86	IA	IOWA	WARREN	IA	INDIANOLA	HEDGEWOOD LANDING
HELIPORT	IA71	IA	IOWA	WARREN	IA	INDIANOLA	INDIANOLA
AIRPORT	IA41	IA	IOWA	WARREN	IA	INDIANOLA	LAVERTY FLD
AIRPORT	6Z6	IA	IOWA	WARREN	IA	INDIANOLA	NASH FIELD INDIANOLA
AIRPORT	IA11	IA	IOWA	WARREN	IA	INDIANOLA	TOO SHORT
AIRPORT	IA85	IA	IOWA	WARREN	IA	INDIANOLA	TUINSTRA AIRFIELD
HELIPORT	IA03	IA	IOWA	JOHNSON	IA	IOWA CITY	BLACKBERRY RIDGE
AIRPORT	IOW	IA	IOWA	JOHNSON	IA	IOWA CITY	IOWA CITY MUNI
AIRPORT	IA16	IA	IOWA	JOHNSON	IA	IOWA CITY	PICAYUNE
HELIPORT	1IA7	IA	IOWA	JOHNSON	IA	IOWA CITY	UNIVERSITY OF IOWA HOSPITALS & CLINIC
HELIPORT	IA92	IA	IOWA	JOHNSON	IA	IOWA CITY	UNIVERSITY OF IOWA HOSPITALS & CLINIC NO2
AIRPORT	IFA	IA	IOWA	HARDIN	IA	IOWA FALLS	IOWA FALLS MUNI
AIRPORT	IA17	IA	IOWA	BLACK HAWK	IA	JANESVILLE	BLUEBIRD
HELIPORT	3IA2	IA	IOWA	GREENE	IA	JEFFERSON	GREENE COUNTY MEDICAL CENTER
AIRPORT	EFW	IA	IOWA	GREENE	IA	JEFFERSON	JEFFERSON MUNI
AIRPORT	93IA	IA	IOWA	HAMILTON	IA	JEWELL	LUND
HELIPORT	3IA8	IA	IOWA	LEE	IA	KEOKUK	KAH
AIRPORT	EOK	IA	IOWA	LEE	IA	KEOKUK	KEOKUK MUNI
AIRPORT	6K9	IA	IOWA	VAN BUREN	IA	KEOSAUQUA	KEOSAUQUA MUNI
AIRPORT	27IA	IA	IOWA	VAN BUREN	IA	KEOSAUQUA	OLDFIELD AERO
HELIPORT	0IA0	IA	IOWA	MARION	IA	KNOXVILLE	KNOXVILLE AREA COMMUNITY HOSPITAL
AIRPORT	OXV	IA	IOWA	MARION	IA	KNOXVILLE	KNOXVILLE MUNI
AIRPORT	IA97	IA	IOWA	BLACK HAWK	IA	LA PORTE CITY	NICHOLS
HELIPORT	2IA6	IA	IOWA	CALHOUN	IA	LAKE CITY	STEWART MEML HOSPITAL
AIRPORT	0Y6	IA	IOWA	WINNEBAGO	IA	LAKE MILLS	LAKE MILLS MUNI
AIRPORT	LWD	IA	IOWA	DECATUR	IA	LAMONI	LAMONI MUNI
ULTRALIGHT	IA44	IA	IOWA	DECATUR	IA	LAMONI	SOLLY'S STRIP
AIRPORT	2VA	IA	IOWA	LYON	IA	LARCHWOOD	ZANGGER VINTAGE AIRPARK
AIRPORT	IA84	IA	IOWA	WOODBURY	IA	LAWTON	LAWTON
AIRPORT	LRJ	IA	IOWA	PLYMOUTH	IA	LE MARS	LE MARS MUNI
AIRPORT	12IA	IA	IOWA	PLYMOUTH	IA	LEMARS	PLUEGER AIRFIELD
HELIPORT	6IA0	IA	IOWA	DECATUR	IA	LEON	DECATUR COUNTY HOSPITAL
AIRPORT	IA83	IA	IOWA	KOSSUTH	IA	LIVERMORE	KOHLHAAS
AIRPORT	6IA7	IA	IOWA	JEFFERSON	IA	LOCKRIDGE	R S  AUTO
AIRPORT	IA08	IA	IOWA	CALHOUN	IA	LOHRVILLE	RIEDESEL PRIVATE
AIRPORT	C27	IA	IOWA	DELAWARE	IA	MANCHESTER	MANCHESTER MUNI
AIRPORT	MEY	IA	IOWA	MONONA	IA	MAPLETON	JAMES G WHITING MEMORIAL FIELD
AIRPORT	OQW	IA	IOWA	JACKSON	IA	MAQUOKETA	MAQUOKETA MUNI
AIRPORT	IA69	IA	IOWA	CHEROKEE	IA	MARCUS	SAND FIELD
AIRPORT	C17	IA	IOWA	LINN	IA	MARION	MARION
AIRPORT	MIW	IA	IOWA	MARSHALL	IA	MARSHALLTOWN	MARSHALLTOWN MUNI
HELIPORT	6IA8	IA	IOWA	MARSHALL	IA	MARSHALLTOWN	MMSC
AIRPORT	73IA	IA	IOWA	CERRO GORDO	IA	MASON CITY	HARRIS FIELD
AIRPORT	MCW	IA	IOWA	CERRO GORDO	IA	MASON CITY	MASON CITY MUNI
AIRPORT	SXK	IA	IOWA	SIOUX	IA	MAURICE	SIOUX COUNTY RGNL
AIRPORT	01IA	IA	IOWA	SCOTT	IA	MAYSVILLE	STENDER
HELIPORT	IA88	IA	IOWA	SCOTT	IA	MC CAUSLAND	QUIET VALLEY
AIRPORT	28IA	IA	IOWA	DES MOINES	IA	MEDIAPOLIS	PEGTOWN
AIRPORT	0IA4	IA	IOWA	DES MOINES	IA	MEDIAPOLIS	SHARAR FIELD
HELIPORT	0IA9	IA	IOWA	DES MOINES	IA	MIDDLETON	ARMY RESERVE
AIRPORT	4D8	IA	IOWA	DICKINSON	IA	MILFORD	FULLER
AIRPORT	0IA5	IA	IOWA	WAYNE	IA	MILLERTON	MOORE PRIVATE
AIRPORT	90IA	IA	IOWA	HARRISON	IA	MISSOURI VALLEY	MISSOURI VALLEY
AIRPORT	7C3	IA	IOWA	CLAYTON	IA	MONONA	MONONA MUNI
AIRPORT	7C5	IA	IOWA	POWESHIEK	IA	MONTEZUMA	SIG FIELD
AIRPORT	MXO	IA	IOWA	JONES	IA	MONTICELLO	MONTICELLO RGNL
AIRPORT	1Y3	IA	IOWA	RINGGOLD	IA	MOUNT AYR	JUDGE LEWIS FLD MT AYR MUNI
HELIPORT	2IA3	IA	IOWA	HENRY	IA	MOUNT PLEASANT	MEDICAL
AIRPORT	MPZ	IA	IOWA	HENRY	IA	MOUNT PLEASANT	MOUNT PLEASANT MUNI
HELIPORT	IA49	IA	IOWA	RINGGOLD	IA	MT AYR	RINGGOLD COUNTY
AIRPORT	MUT	IA	IOWA	MUSCATINE	IA	MUSCATINE	MUSCATINE MUNI
HELIPORT	8IA0	IA	IOWA	MUSCATINE	IA	MUSCATINE	UNITY HEALTHCARE
HELIPORT	1IA5	IA	IOWA	STORY	IA	NEVADA	SCH
HELIPORT	IA50	IA	IOWA	CHICKASAW	IA	NEW HAMPTON	MERCYONE NEW HAMPTON MEDICAL CENTER
AIRPORT	7IA7	IA	IOWA	CHICKASAW	IA	NEW HAMPTON	MITCHELL FIELD
AIRPORT	1Y5	IA	IOWA	CHICKASAW	IA	NEW HAMPTON	NEW HAMPTON MUNI
AIRPORT	TNU	IA	IOWA	JASPER	IA	NEWTON	NEWTON MUNI-EARL JOHNSON FIELD
HELIPORT	5IA0	IA	IOWA	JASPER	IA	NEWTON	SKIFF MEDICAL CENTER
AIRPORT	05IA	IA	IOWA	CERRO GORDO	IA	NORA SPRINGS	SPOTTS FIELD
AIRPORT	IA51	IA	IOWA	WORTH	IA	NORTHWOOD	HOLT FARMS
AIRPORT	5D2	IA	IOWA	WORTH	IA	NORTHWOOD	NORTHWOOD MUNI
AIRPORT	IA01	IA	IOWA	POTTAWATTAMIE	IA	OAKLAND	RIDGE
HELIPORT	IA57	IA	IOWA	FAYETTE	IA	OELWEIN	MERCY HOSPITAL
AIRPORT	OLZ	IA	IOWA	FAYETTE	IA	OELWEIN	OELWEIN MUNI
HELIPORT	2IA8	IA	IOWA	MONONA	IA	ONAWA	BURGESS HEALTH CENTER
AIRPORT	ORC	IA	IOWA	SIOUX	IA	ORANGE CITY	ORANGE CITY MUNI
AIRPORT	D02	IA	IOWA	MITCHELL	IA	OSAGE	OSAGE MUNI
HELIPORT	6IA9	IA	IOWA	CLARKE	IA	OSCEOLA	CLARKE COUNTY HOSPITAL
AIRPORT	I75	IA	IOWA	CLARKE	IA	OSCEOLA	OSCEOLA MUNI
AIRPORT	IA63	IA	IOWA	MAHASKA	IA	OSKALOOSA	EDGREN
HELIPORT	IA34	IA	IOWA	MAHASKA	IA	OSKALOOSA	MAHASKA COUNTY HOSPITAL
AIRPORT	OOA	IA	IOWA	MAHASKA	IA	OSKALOOSA	OSKALOOSA MUNI
HELIPORT	3IA6	IA	IOWA	WAPELLO	IA	OTTUMWA	OTTUMWA HOSPITAL
AIRPORT	OTM	IA	IOWA	WAPELLO	IA	OTTUMWA	OTTUMWA RGNL
AIRPORT	IA24	IA	IOWA	JOHNSON	IA	OXFORD	GREEN CASTLE
AIRPORT	04IA	IA	IOWA	JEFFERSON	IA	PACKWOOD	MIDDLEKOOP
AIRPORT	1Y9	IA	IOWA	O BRIEN	IA	PAULLINA	PAULLINA MUNI
AIRPORT	PEA	IA	IOWA	MARION	IA	PELLA	PELLA MUNI
HELIPORT	7IA9	IA	IOWA	MARION	IA	PELLA	PELLA RGNL HEALTH CENTER
AIRPORT	PRO	IA	IOWA	DALLAS	IA	PERRY	PERRY MUNI
AIRPORT	POH	IA	IOWA	POCAHONTAS	IA	POCAHONTAS	POCAHONTAS MUNI
AIRPORT	IA48	IA	IOWA	POLK	IA	POLK CITY	KERN FIELD
AIRPORT	IA45	IA	IOWA	FAYETTE	IA	POSTVILLE	DALE DELIGHT
HELIPORT	IA96	IA	IOWA	O BRIEN	IA	PRIMGHAR	MERCY ONE PRIMGHAR MEDICAL CENTER
AIRPORT	2Y0	IA	IOWA	O BRIEN	IA	PRIMGHAR	PRIMGHAR
AIRPORT	2Y1	IA	IOWA	HARDIN	IA	RADCLIFFE	DRAKE
HELIPORT	IA91	IA	IOWA	MONTGOMERY	IA	RED OAK	MONTGOMERY COUNTY MEMORIAL
AIRPORT	RDK	IA	IOWA	MONTGOMERY	IA	RED OAK	RED OAK MUNI
AIRPORT	8Y8	IA	IOWA	EMMET	IA	RINGSTED	PELTZ FIELD
AIRPORT	8IA8	IA	IOWA	WASHINGTON	IA	RIVERSIDE	PFEIFER FIELD
AIRPORT	RRQ	IA	IOWA	LYON	IA	ROCK RAPIDS	ROCK RAPIDS MUNI
HELIPORT	5IA8	IA	IOWA	LYON	IA	ROCK RAPIDS	SANFORD ROCK RAPIDS MEDICAL CENTER
HELIPORT	8IA1	IA	IOWA	SIOUX	IA	ROCK VALLEY	HEGG MEMORIAL HOSPITAL
AIRPORT	2Y4	IA	IOWA	CALHOUN	IA	ROCKWELL CITY	ROCKWELL CITY MUNI
AIRPORT	34IA	IA	IOWA	LUCAS	IA	RUSSELL	BECK
HELIPORT	6IA1	IA	IOWA	SAC	IA	SAC CITY	LORING HOSPITAL
AIRPORT	SKI	IA	IOWA	SAC	IA	SAC CITY	SAC CITY MUNI
AIRPORT	42IA	IA	IOWA	WOODBURY	IA	SALIX	LAKEPORT FARMS
AIRPORT	SHL	IA	IOWA	O BRIEN	IA	SHELDON	SHELDON RGNL
HELIPORT	23IA	IA	IOWA	PAGE	IA	SHENANDOAH	SHENANDOAH HOSPITAL
AIRPORT	SDA	IA	IOWA	FREMONT	IA	SHENANDOAH	SHENANDOAH MUNI
HELIPORT	IA40	IA	IOWA	OSCEOLA	IA	SIBLEY	OSCEOLA COMMUNITY HOSPITAL
AIRPORT	ISB	IA	IOWA	OSCEOLA	IA	SIBLEY	SIBLEY MUNI
AIRPORT	29IA	IA	IOWA	FREMONT	IA	SIDNEY	HILLTOP
AIRPORT	IA20	IA	IOWA	FREMONT	IA	SIDNEY	LOESS HILLS LANDING
AIRPORT	IA02	IA	IOWA	FREMONT	IA	SIDNEY	PARADISE MOUNTAIN
HELIPORT	83IA	IA	IOWA	KEOKUK	IA	SIGOURNEY	KEOKUK COUNTY HEALTH CENTER
HELIPORT	IA06	IA	IOWA	SIOUX	IA	SIOUX CENTER	SIOUX CENTER HEALTH
HELIPORT	5IA2	IA	IOWA	WOODBURY	IA	SIOUX CITY	MERCY ONE MEDICAL CENTER NR 2
HELIPORT	6IA3	IA	IOWA	WOODBURY	IA	SIOUX CITY	SAINT LUKE'S MEDICAL CENTER
AIRPORT	SUX	IA	IOWA	WOODBURY	IA	SIOUX CITY	SIOUX GATEWAY/BRIG GEN BUD DAY FLD
AIRPORT	SPW	IA	IOWA	CLAY	IA	SPENCER	SPENCER MUNI
HELIPORT	1IA3	IA	IOWA	CLAY	IA	SPENCER	SPENCER MUNI HOSPITAL
HELIPORT	IA99	IA	IOWA	DICKINSON	IA	SPIRIT LAKE	LAKES RGNL HEALTHCARE
AIRPORT	0F3	IA	IOWA	DICKINSON	IA	SPIRIT LAKE	SPIRIT LAKE MUNI
AIRPORT	SLB	IA	IOWA	BUENA VISTA	IA	STORM LAKE	STORM LAKE MUNI
HELIPORT	IA33	IA	IOWA	GUTHRIE	IA	STUART	CITY OF STUART
AIRPORT	8C2	IA	IOWA	JASPER	IA	SULLY	SULLY MUNI
AIRPORT	53IA	IA	IOWA	TAMA	IA	TAMA	TAMA
AIRPORT	8C4	IA	IOWA	CEDAR	IA	TIPTON	MATHEWS MEMORIAL
AIRPORT	8C5	IA	IOWA	TAMA	IA	TOLEDO	TOLEDO MUNI
AIRPORT	8C6	IA	IOWA	TAMA	IA	TRAER	TRAER MUNI
AIRPORT	VTI	IA	IOWA	BENTON	IA	VINTON	VINTON VETERANS MEMORIAL ARPK
HELIPORT	IA78	IA	IOWA	BENTON	IA	VINTON	VIRGINIA GAY HOSPITAL
AIRPORT	06IA	IA	IOWA	IOWA	IA	WALFORD	RICH FIELD
HELIPORT	3IA0	IA	IOWA	WASHINGTON	IA	WASHINGTON	WASHINGTON COUNTY HOSPITAL
AIRPORT	AWG	IA	IOWA	WASHINGTON	IA	WASHINGTON	WASHINGTON MUNI
HELIPORT	IA29	IA	IOWA	BLACK HAWK	IA	WATERLOO	ALLEN MEMORIAL HOSPITAL
